Source,Target,Type,Id,Label,Weight
1009357110,1585691603867402249,Directed,314,,1
1009540871144996864,1249146360584114177,Directed,315,,1
1009540871144996864,1502022951377457160,Directed,316,,1
1009540871144996864,1810765787847872513,Directed,317,,1
1009540871144996864,3277777062,Directed,318,,1
1009540871144996864,945886639603310592,Directed,319,,2
1009541140549373953,1709211023071223808,Directed,320,,1
1010453210157535232,1570884250555109377,Directed,321,,1
1010453210157535232,1642814570761969665,Directed,322,,2
1010453210157535232,1707217411080925184,Directed,323,,4
1010453210157535232,1709211023071223808,Directed,324,,4
1010453210157535232,730244724095754240,Directed,325,,3
1010639145855803392,1059151582841970689,Directed,326,,2
1010639145855803392,1216596130638659585,Directed,327,,1
1010639145855803392,1376505811313254403,Directed,328,,4
1010639145855803392,1413415756272910338,Directed,329,,1
1010639145855803392,1478147158859788290,Directed,330,,1
1010639145855803392,1573372267614146560,Directed,331,,1
1010639145855803392,1574123452168011776,Directed,332,,1
1010639145855803392,1595424124544884737,Directed,333,,3
1010639145855803392,1615527660574105600,Directed,334,,1
1010639145855803392,1623218354289876993,Directed,335,,1
1010639145855803392,1631288716328161283,Directed,336,,1
1010639145855803392,1641838146143809537,Directed,337,,2
1010639145855803392,1709211023071223808,Directed,338,,9
1010639145855803392,1737298092745990144,Directed,339,,1
1010639145855803392,1769353361017425920,Directed,340,,1
1010639145855803392,1776590026714832896,Directed,341,,7
1010639145855803392,1803010431755206656,Directed,342,,1
1010639145855803392,572238998,Directed,343,,1
1010639145855803392,727256248308109314,Directed,344,,2
1010639145855803392,785651905,Directed,345,,2
1010639145855803392,829733919499100160,Directed,346,,1
1011039644165771264,1075893643272224768,Directed,347,,1
1011039644165771264,1092094538376773633,Directed,348,,1
1011039644165771264,1214133277801373698,Directed,349,,1
1011039644165771264,1351612304324870145,Directed,350,,1
1011039644165771264,1529466719332446208,Directed,351,,1
1011039644165771264,1543147841685684225,Directed,352,,1
1011039644165771264,1745765973909504000,Directed,353,,1
1011039644165771264,1756481881028059136,Directed,354,,1
1011096180,2502068521,Directed,355,,1
1011188261077872641,1496197498595069954,Directed,356,,1
1011194590429409280,1642814570761969665,Directed,357,,4
1011194590429409280,730244724095754240,Directed,358,,2
1012421264118636544,1709211023071223808,Directed,359,,1
