Id,Label,viralcentrality
1.64478e+18,JokerIrani1401,0.0
1.64483e+18,SOULN002,0.0
1.64486e+18,tintinsnowy_,0.0
1.64536e+18,PersianGW,0.0
1.6457e+18,Wanheda94353,0.0
1.64575e+18,diyego011,0.0
1.6458e+18,nimasohrabi_,0.0
1.64604e+18,MegabernB66177,0.0
1.64653e+18,beit_Hmikdash,0.0
1.64657e+18,___deyhim__,0.0
1.64406e+18,nerde_dog,0.0
1.64664e+18,mahsah1566,0.0
1.64674e+18,mamad_iran2,0.0
1.64674e+18,ZanoZohal82418,0.0
1.64698e+18,forallofiran,0.0
1.64726e+18,sharroon777,0.0
1.64733e+18,atheistcyrus,0.0
1.64754e+18,z_tondro,0.0
1.64757e+18,sadi21_,0.0
1.64762e+18,kiyarash_ir,0.0
1.6443e+18,hengamehchoobin,0.0
1.64383e+18,muhamad95311702,0.0
1.64038e+18,Mitra_Jashni,0.0
1.6419e+18,bjorkpap,0.0
1.64056e+18,hamalilalin,0.0
1.64083e+18,MehnazM90187604,0.0
1.6409e+18,felfelsiahh2,0.0
1.64095e+18,aryammehr3,0.0
1.64097e+18,Lucinym,0.0
1.64099e+18,vianack22,0.0
1.64106e+18,hamy_76,0.0
1.64173e+18,MaldiniAgent,0.0
1.64174e+18,pirozzzzzzzz,0.0
1.64265e+18,Hunter_of_57s,0.0
1.64375e+18,day19146,0.0
1.64296e+18,Led_Tassov,0.0
1.64308e+18,janamfadaeiran1,0.0
1.64313e+18,khakepatam,0.0
1.64317e+18,anzhelaaryaie,0.0
1.6432e+18,Melligerayan,0.0
1.64327e+18,sarbaz_pahlavi2,0.0
1.64353e+18,Iranian_Ronin,0.0
1.64361e+18,maripahlavi,0.0
1.64372e+18,AzatAlsalim,0.0
1.63316e+18,GolbargHaghgoo,0.0
1.63187e+18,XerxesIran_,0.0
1.60648e+18,Iran_123321,0.0
1.61695e+18,CheNahaara,0.0
1.61501e+18,_af_ra_v,0.0
1.61573e+18,shiganchina2,0.0
1.61614e+18,Pedar_Bozorgggg,0.0
1.61635e+18,lmmortal_guard,0.0
1.61659e+18,Carlos__Khan,0.0
1.61672e+18,llirateirateir5,0.0
1.61673e+18,titan1397,0.0
1.61678e+18,sabz7076,0.0
1.61681e+18,asadola_alam,0.0
1.61714e+18,dragonerdx,0.0
1.61471e+18,amunima,0.0
1.61727e+18,MohammadRnFr,0.0
1.61749e+18,KhabarCheh,0.0
1.61854e+18,haachiiiam,0.0
1.61889e+18,daarooonn,0.0
1.61913e+18,Rezashah1975,0.0
1.61933e+18,Shadnaz79,0.0
1.6196e+18,azadikhahaneir,0.0
1.62015e+18,son_of_Koorosh,0.0
1.62038e+18,ScoopUrban,0.0
1.61496e+18,Salari_goodgirl,0.0
1.6144e+18,f3lf3ly2,0.0
1.62075e+18,xxxwwwji,0.0
1.61166e+18,Mo0hix,0.0
1.60716e+18,IJCollective,0.0
1.6072e+18,torkaman72,0.0
1.60771e+18,SasanChx,0.0
1.60851e+18,IRAN1366613,0.0
1.61093e+18,paanziii,0.0
1.61098e+18,1997_shelbi,0.0
1.61114e+18,RepMillsPress,0.0
1.6115e+18,pishibia,0.0
1.61158e+18,Sepidehsani,0.0
1.61211e+18,abas_boazarr,0.0
1.61425e+18,strawmellii,0.0
1.61212e+18,Yavarmoshirfar,0.0
1.61221e+18,Satiiiia1,0.0
1.61254e+18,Mahdiyc1,0.0
1.61279e+18,maroofian_n,0.0
1.6132e+18,Arash_Army,0.0
1.61367e+18,FarzadadazraF,0.0
1.6139e+18,bibiliiii,0.0
1.6139e+18,Ario1401,0.0
1.61408e+18,i_shezem,0.0
1.62071e+18,Azadeh_Afsahi,0.0
1.6208e+18,jasmine22713516,0.0
1.63186e+18,sapphire18_,0.0
1.62926e+18,kiya_kam,0.0
1.62736e+18,dibanchoodam,0.0
1.62743e+18,RP_Iran_shah,0.0
1.62779e+18,Aylinnn_nnnn,0.0
1.62814e+18,conor1027,0.0
1.62818e+18,Adorno_Persian,0.0
1.6283e+18,Sikholg,0.0
1.62882e+18,blackbird2585,0.0
1.62888e+18,partigiano47,0.0
1.62924e+18,MahdaviLeily,0.0
1.62929e+18,Nick_Alishah,0.0
1.62646e+18,______ALEF_____,0.0
1.63015e+18,greenCamomile,0.0
1.63046e+18,_____ALEF_____,0.0
1.63061e+18,kaVallier34,0.0
1.63086e+18,delusinalpar,0.0
1.63112e+18,0Fa_ba0,0.0
1.63116e+18,WokelyCorrect,0.0
1.63122e+18,IMbeatreas,0.0
1.63129e+18,reptile_fight,0.0
1.63138e+18,KeiEsmaeilpour,0.0
1.62659e+18,SepehrLN,0.0
1.62642e+18,rasshomal,0.0
1.62101e+18,dHungow,0.0
1.6229e+18,Alex29155356,0.0
1.62148e+18,Neptunadastra,0.0
1.62158e+18,freeiranlion,0.0
1.62187e+18,SaeidianZahra,0.0
1.62191e+18,Hasti_805,0.0
1.62195e+18,pedarjun,0.0
1.6221e+18,AMIRAZA06540966,0.0
1.62233e+18,FadaiAsl,0.0
1.62248e+18,sefid__barfiii,0.0
1.62266e+18,majarajo0,0.0
1.62322e+18,Diiyako_ir,0.0
1.62624e+18,MehranKiani13,0.0
1.62343e+18,Santamorte00,0.0
1.6238e+18,Nazaninautumn,0.0
1.62407e+18,MahanMehrabi2,0.0
1.62451e+18,arash_shojaiann,0.0
1.62486e+18,kingmidasekhar,0.0
1.62508e+18,fanitaaa1403,0.0
1.62522e+18,Saeedeh_Shafiei,0.0
1.62523e+18,Milad9891,0.0
1.62622e+18,pouyamazloomi,0.0
1.28997e+18,redracehorse,0.0
1.2871e+18,simin223316966,0.0
1.28897e+18,Bahar00452227,0.0
1437967645.0,DumanRadmehr,0.0
1379391392.0,mbabakordi,0.0
1398139273.0,ElaheBoghrat,0.0
1408312021.0,pouriazeraati,0.0
1408558266.0,amirhoossein78,0.0
1416128503.0,safarazlilipoot,0.0
1416725066.0,shahinnajafi80,0.0
1421082818.0,PardisSabeti,0.0
1431016177.0,KGDOnline,0.0
1435634995.0,PersiaKami,0.0
1448799366.0,dmidvar,0.0
1376687676.0,mostafaa_karimi,0.0
1460339257.0,ToukaNeyestani,0.0
1472488261.0,jimmydeputy,0.0
1492783710.0,Shervinator79,0.0
1494577392.0,ramtin5790asli,0.0
1515956552.0,AmnestyIran,0.0
1526986332.0,irbriefing,0.0
1528104978.0,FatpixelFat,0.0
1583865109.0,Imamofpeace,0.0
1584066241.0,alibozorgian,0.0
1378970222.0,iranwire,0.0
1373720898.0,SinaMihandoost,0.0
1596053533.0,hirbodhuman,0.0
1283461568.0,keithwolahan,0.0
1201045933.0,hosseinbastani,0.0
1201904378.0,YourBelovedDude,0.0
1239655549.0,proudlypersian1,0.0
1240457875.0,FarzadAhmadpour,0.0
1240672056.0,kyodo_official,0.0
1242363361.0,leylabelfi11,0.0
1252857842.0,FardadFarahzad,0.0
1271852322.0,Limportant_fr,0.0
1273698355.0,HRANA_English,0.0
1311480547.0,freeiran_2023,0.0
1371454321.0,FarzanehAghaei,0.0
1316150730.0,NaderSoltanpour,0.0
1322420269.0,i24NEWS_EN,0.0
1323572124.0,TinaFay1978,0.0
1323728246.0,GLNoronha,0.0
1326027540.0,pournazeri,0.0
1347894524.0,AminAkramipour,0.0
1351371042.0,___p___r___,0.0
1353957578.0,gravitywelt,0.0
1354113871.0,MajidKasiri,0.0
1591904150.0,hey_itsmyturn,0.0
1596294391.0,sharagim_zand,0.0
1195954465.0,marketexpertir,0.0
2149491403.0,Arasheshbaa,0.0
1912428248.0,hediekimiaee,0.0
1934767400.0,hastibarb,0.0
1938485509.0,iranianuc,0.0
1953522745.0,radiojibi,0.0
1955124895.0,ElhamOmidvari,0.0
1959507445.0,MrJournaliste,0.0
1967216306.0,StateDeptSpox,0.0
1976143068.0,EmmanuelMacron,0.0
1978200242.0,persian_Tirdad,0.0
2160721947.0,daniel02667,0.0
1905636216.0,DoctorNazarian,0.0
2161051908.0,AvivaKlompas,0.0
2166352618.0,SepehriHamed,0.0
2167976370.0,Sarah_Kazeemi,0.0
2172599869.0,hashemasa,0.0
2176448622.0,sara_masoudy,0.0
2177326935.0,Alighazizade,0.0
2182332444.0,esmaeilion,0.0
2193495339.0,light_on_darks,0.0
2194905277.0,emilyhewertson,0.0
1908627954.0,JasonMBrodsky,0.0
1896699619.0,AtenaDaemi,0.0
1600278877.0,ZinMarAungNUG,0.0
1664731507.0,hillary__vaughn,0.0
1606257278.0,Amir_Thorn,0.0
1616952684.0,aliladjevardi,0.0
1620765565.0,Baharebahhar,0.0
1626059502.0,MitraHejazipour,0.0
1643346506.0,balochcampaign,0.0
1646685096.0,ameensol,0.0
1648719602.0,m_bayatzanjani,0.0
1657780411.0,oaken__shield,0.0
1660909368.0,ManUtd_FA,0.0
1680631610.0,marziyemahmoodi,0.0
1895316878.0,AliEhsassi,0.0
1686270312.0,HenMazzig,0.0
1686668364.0,khansarinia,0.0
1706335075.0,gisouferferi,0.0
1724463450.0,DeepaParent,0.0
1849507512.0,israeliamerican,0.0
1850229792.0,kavehsaraj1,0.0
1857556140.0,amirreiis,0.0
1865344082.0,saogr8,0.0
1882871270.0,MarcMillerVM,0.0
1196864822.0,Nasrinrose1,0.0
1189752218.0,Cilia1919,0.0
2199020853.0,AshleaSimonBF,0.0
621407062.0,nimabir87,0.0
596413983.0,erwin_pyrite,0.0
601176054.0,AmirTaheri4,0.0
608065225.0,MalkahFleisher,0.0
614783844.0,zakaHQ,0.0
617263683.0,kyrixermis,0.0
617873909.0,PingouinHeureux,0.0
619323823.0,baharsp,0.0
619400667.0,HananyaNaftali,0.0
620393146.0,SalmanSima,0.0
622945594.0,mojtabapourbakh,0.0
593100097.0,craigscolorado,0.0
628139384.0,HosseinRonaghi,0.0
630578888.0,KavehGhoreishi,0.0
634339745.0,Yampeleg,0.0
703414475.0,Leilibazargan,0.0
708026257.0,MattieHeaven,0.0
723878358.0,crozwalk,0.0
736855813.0,ZahaakMardoosh,0.0
738333428.0,1000pa2,0.0
740833886.0,PersianWaffle,0.0
596050685.0,CALI4AZ,0.0
592730371.0,JackPosobiec,0.0
755142367.0,ghorubeyek,0.0
559891962.0,TinaGhazimorad,0.0
540087698.0,Konandeh,0.0
540140962.0,Klaus70268175,0.0
540458181.0,nickdixoncomic,0.0
541125768.0,edleonklinger,0.0
542347917.0,Javanmardi75,0.0
543032047.0,IRAJMILANI_TW,0.0
545293473.0,farshidbabaei18,0.0
555234735.0,FareenAssemi,0.0
557396412.0,wolf_sea_,0.0
567528749.0,farhads95,0.0
592122714.0,KarmelMelamed,0.0
569352569.0,EdvinFarhadG,0.0
570018183.0,europarlAV,0.0
570737752.0,parsia_kazmi,0.0
580956087.0,SJA461,0.0
583634818.0,6ernestoamin6,0.0
584376633.0,VATANDOOST54,0.0
586053229.0,ElendaTimaj,0.0
586291040.0,AuschwitzMuseum,0.0
587281555.0,NaeimehDoustdar,0.0
753128432.0,Rsheermohammadi,0.0
759913021.0,darushmemar,0.0
1189524954.0,Sheina__,0.0
1078042598.0,MPPregent,0.0
993630523.0,Nima__Nikjoo,0.0
1009357110.0,isarpishan,0.0
1012443708.0,orenbarsky,0.0
1027813969.0,Safiaa_Nazari,0.0
1032558697.0,Parshang11,0.0
1034477790.0,siamakrahmani2,0.0
1063489842.0,S0CI0L0GISTSAM,0.0
1070230291.0,golnar_sharifii,0.0
1074480192.0,SenTedCruz,0.0
1080647556.0,adam_hesabi,0.0
979050684.0,Arsam_69,0.0
1084271022.0,saharmeshksar,0.0
1089998124.0,abierkhatib,0.0
1103448882.0,DrMRReza,0.0
1113100093.0,SGhasseminejad,0.0
1125255000.0,manakibros,0.0
1131917492.0,JudiciaryGOP,0.0
1145806178.0,mhnajmi64,0.0
1170087800.0,2rni3a_ezm,0.0
1173898058.0,MohamadiniaAli,0.0
981134408.0,mohammadsoltann,0.0
972611156.0,yaamaashitaa,0.0
774362214.0,DelbarTavakoli,0.0
856691635.0,TavaanaTech,0.0
774576972.0,ShahinModarres,0.0
780787484.0,tastefullysaucy,0.0
817403221.0,euronews_pe,0.0
828914851.0,ahmdakk,0.0
832035949.0,gghamari,0.0
833673914.0,michaelgwaltz,0.0
835992487.0,elinashirazi,0.0
842330377.0,bashirtash,0.0
851763438.0,sleepy_joe1,0.0
860332880.0,amin1917,0.0
970229532.0,MirabelleW18,0.0
875364810.0,mk_irani,0.0
909512912.0,FattahiFarzad,0.0
913063519.0,vakilroaya,0.0
918412532.0,whoisfarhad,0.0
928581456.0,GilaGamliel,0.0
933149324.0,chavoshi1,0.0
961897332.0,mahyarq,0.0
964998500.0,miladalavii,0.0
968650362.0,SenTomCotton,0.0
2198382318.0,arash_rah,0.0
2203267723.0,gholamhoseiny,0.0
535336909.0,ArdavanMofid,0.0
3012536404.0,joyfulbedbug,0.0
2951606220.0,jilamostajer,0.0
2955611162.0,shahnazali_ali,0.0
2960042892.0,Ivar_lathbrug2,0.0
2971069279.0,ItsNoOshabe,0.0
2991576965.0,saraapoor,0.0
2992455768.0,AbdugheniSabit,0.0
2997699345.0,KamranMalekpour,0.0
3001858353.0,SeyedArmani,0.0
3006348240.0,JoeTruzman,0.0
3053731489.0,avraham_nir,0.0
2950042619.0,Sashtyani,0.0
3062906803.0,sorush_ab,0.0
3070942499.0,HassanRonaghi,0.0
3071626218.0,behaazin,0.0
3083953337.0,saidhsp,0.0
3118720037.0,SedayeBsedaee,0.0
3123016344.0,BardiaMousavi_,0.0
3134651737.0,homaydard,0.0
3135844871.0,proximaton,0.0
3136288799.0,AYarahamadi,0.0
2951277580.0,Farivarkharabat,0.0
2946300174.0,yairlapid,0.0
3145728307.0,goodbadatusa,0.0
2894661244.0,MrHiccup42,0.0
2856787757.0,SenJoniErnst,0.0
2865656340.0,ItsDecado,0.0
2871004738.0,PanteaPeyvandi,0.0
2871405720.0,IntelliTimes,0.0
2876917115.0,persona7even7,0.0
2880366888.0,hesamorouji,0.0
2880839427.0,Navid3m,0.0
2884044251.0,Ghazzallz,0.0
2887580215.0,ak_ar3hi,0.0
2901846037.0,Eretz_Nehederet,0.0
2942614180.0,MH_FREE_IRAN,0.0
2906216146.0,mabi182,0.0
2910544868.0,Sherrichita,0.0
2916680884.0,ILoveIran_,0.0
2921501520.0,truskesadeghi,0.0
2930114046.0,behtarin1760,0.0
2930578640.0,inbarspace,0.0
2934403896.0,FreddiePatriot,0.0
2937142730.0,AliKalaei62,0.0
2942360981.0,b_shirmardi,0.0
3143104256.0,Israelkicksass,0.0
3145802856.0,ShokriaSameem,0.0
2835451658.0,MrAndyNgo,0.0
3429427779.0,khosrowsb,0.0
3355536909.0,Hordood,0.0
3369967613.0,renenbaum,0.0
3376384187.0,shehramelyasi51,0.0
3391156168.0,zargar1982,0.0
3391179035.0,kaukavat,0.0
3397477355.0,Ex_Muslimm,0.0
3414505683.0,IHRights,0.0
3421599215.0,Radioferferi,0.0
3424728015.0,expatsunleashed,0.0
3590077277.0,iranhrs99,0.0
3347300099.0,adameaval,0.0
3609078502.0,tovaherskovitz,0.0
3616678939.0,faezehabdipour,0.0
3823943241.0,fatemehheydari8,0.0
3845454017.0,Sadiography,0.0
3851000734.0,AminAnvary,0.0
4005388937.0,FaridehShahgoli,0.0
4075582205.0,abdolah_abdi,0.0
4105891150.0,jilavis,0.0
4129090039.0,DearSoodi,0.0
3352622686.0,monaborzouei,0.0
3341492770.0,moyashkalaf,0.0
3154244632.0,habibi_uk,0.0
3255215282.0,davidmdraiman,0.0
3161558040.0,SaamGivrad,0.0
3164609911.0,AliEbrahimzade_,0.0
3164924710.0,TonyFreeman2015,0.0
3167076164.0,payaminekoo,0.0
3189754680.0,merlin_a_h,0.0
3230939541.0,Silmaethdante,0.0
3236635215.0,PejmanMousavi,0.0
3237741079.0,LostWeapons,0.0
3252582144.0,saly_121,0.0
3269273666.0,jannatkhah_ir,0.0
3309035576.0,Golishoon,0.0
3278531995.0,israelipm_farsi,0.0
3279246488.0,HadiZonouzi,0.0
3296026530.0,YEKIazYEKI,0.0
3297474789.0,MasihExperience,0.0
3297594548.0,masoudkazemi81,0.0
3297632319.0,mehrodadm,0.0
3298497218.0,AmmarMaleki,0.0
3301947536.0,inventor_kevin,0.0
3302486951.0,israel_advocacy,0.0
2850594323.0,MJ_Akbarin,0.0
2831908699.0,Azadeh_Moshiri,0.0
2209340905.0,McSaturday7,0.0
2387672676.0,RahamimoffTamar,0.0
2351909388.0,HanifJazayeri,0.0
2356041844.0,BbcDariush,0.0
2364164407.0,KasraAarabi,0.0
2373174403.0,EretzIsrael,0.0
2377612094.0,KayhanLondon,0.0
2378039176.0,arashcml,0.0
2378839566.0,AdelTalebi,0.0
2383455180.0,shooresh57,0.0
2386350236.0,thestevennabil,0.0
2412738884.0,SundayFutures,0.0
2331584635.0,Digiato,0.0
2414979296.0,siamakfarid,0.0
2417586104.0,SebGorka,0.0
2418896652.0,mahshciv,0.0
2418945582.0,BlueJakk,0.0
2423038272.0,GTA6Intel,0.0
2423392771.0,Krawallstein,0.0
2424418705.0,NUFDIran,0.0
2427113856.0,iAmAshkanRahimi,0.0
2435148192.0,ArminTsp,0.0
2348492714.0,inlakech77,0.0
2330215110.0,nasrinraj,0.0
2438498226.0,EtemadOnline,0.0
2260688268.0,MasoodMasjoody,0.0
2214100350.0,4rd1t1,0.0
2219480202.0,LaadKalus,0.0
2224624381.0,vinicheh,0.0
2230288177.0,foster_spar,0.0
2233404235.0,jalovemila,0.0
2236589471.0,heminhawrami,0.0
2241707204.0,ahmadrezaaei,0.0
2244243253.0,DrRebin93,0.0
2254982313.0,_noghteh,0.0
2265794169.0,RBehrouzDO,0.0
2324997597.0,MosalaeiHomeira,0.0
2269814823.0,oshtb,0.0
2271666241.0,ErfanUND,0.0
2280161403.0,Mohamma_aad,0.0
2293023016.0,LocallAndia,0.0
2300535848.0,monfared6,0.0
2313967902.0,KambizGhafouri,0.0
2314094473.0,tonddarr,0.0
2320519958.0,DietmarBartsch,0.0
2322846787.0,AmirMiresmaeili,0.0
2435620488.0,AzadeMokhtari,0.0
2442235959.0,AyatollaBoJiden,0.0
2831569527.0,Shayaniism,0.0
2764169126.0,masoud_bazmara,0.0
2693264754.0,reza_hamouleh,0.0
2704421318.0,antisemitism,0.0
2714031800.0,NorthWestFOI,0.0
2714357858.0,Jael7102,0.0
2731248600.0,alexi_lalass,0.0
2744064398.0,MaryamMoqaddam,0.0
2744823798.0,Tiredgnat,0.0
2759350759.0,Craneosaurskya,0.0
2762279140.0,sadsark,0.0
2766340924.0,amirmoghadam_ir,0.0
2650464768.0,TOIAlerts,0.0
2778437004.0,zahraa_hajii,0.0
2782254822.0,JewishMCR,0.0
2792649947.0,nioscha1,0.0
2800216425.0,TheChelseaForum,0.0
2801472864.0,nasim_khoshdel,0.0
2804605933.0,PnMd1982,0.0
2820866529.0,RKOTOfficial,0.0
2829571723.0,khademinaryyyy,0.0
2831333656.0,ShelerHaghani,0.0
2651688830.0,Behrouzjt,0.0
2643010852.0,arizenevis,0.0
2442464718.0,Avajahangiri,0.0
2529834984.0,a_baby_hamster,0.0
2447969488.0,DarvishM20,0.0
2448586596.0,RezaSensourfree,0.0
2459966323.0,Qorabam,0.0
2460678915.0,tabanejad,0.0
2463622908.0,SylviaPearl2,0.0
2468209243.0,Aghaye_V_,0.0
2473622660.0,farhadge,0.0
2481618301.0,justresearcher,0.0
2497923974.0,hmlt33,0.0
2555010592.0,aalchaa,0.0
2615173525.0,SGhanbarpour,0.0
2572588962.0,FreeMajidKazemi,0.0
2572902906.0,vahid__bahman,0.0
2581408111.0,SunLight__White,0.0
2584412810.0,ali_afrasiab,0.0
2588429818.0,DanyaliHamed,0.0
2592412147.0,fardad200,0.0
2598011401.0,Zebr4a,0.0
2601628980.0,miladpoureisa,0.0
2613396403.0,ForEveryBd,0.0
537709549.0,LauraLoomer,0.0
532379335.0,shahriyarkf,0.0
4159973201.0,MinionLn,0.0
47536841.0,CanuckRock,0.0
46628064.0,behaak,0.0
46919036.0,memarsadeghi,0.0
47126544.0,burkov,0.0
47133511.0,dahri9,0.0
47214407.0,DrSeldon,0.0
47399105.0,sepahani,0.0
47421258.0,Golshifteh,0.0
47448563.0,VOAfarsi,0.0
47481067.0,biabeshno,0.0
47635420.0,ICHRI,0.0
46287159.0,AkkasNabashi,0.0
47696206.0,purgat,0.0
47705769.0,Najibnaik,0.0
47722134.0,LisaDaftari,0.0
47731642.0,yatok,0.0
47737851.0,haniph_a,0.0
47749263.0,hambastegi,0.0
47776285.0,hashymashy,0.0
47828347.0,beotatpt13,0.0
47891723.0,besmaili,0.0
46482865.0,beehnam,0.0
45243719.0,JustLuai,0.0
48010302.0,joel_rayburn,0.0
38385927.0,NarimanGharib,0.0
35678871.0,babakazar,0.0
36992738.0,Rtaghizade,0.0
37196329.0,iranhr,0.0
37241514.0,moein_kh,0.0
37413528.0,Parpanchi,0.0
37535548.0,WalidPhares,0.0
37729540.0,Erfanmusic,0.0
38154763.0,PahlaviReza,0.0
38220732.0,TaraMedric,0.0
38506813.0,NickSotoudeh,0.0
45227065.0,farzad_az,0.0
40501660.0,max_power73,0.0
40535534.0,NazaninBoniadi,0.0
41084386.0,omid9,0.0
41370439.0,amnestyitalia,0.0
41778159.0,geertwilderspvv,0.0
43051330.0,Sativa888,0.0
43510607.0,anitavandenbeld,0.0
44196397.0,elonmusk,0.0
45167431.0,patrickbetdavid,0.0
47927277.0,No_censure_,0.0
48113576.0,Vahid_Beheshti,0.0
35051819.0,nickbot21,0.0
53830530.0,phouzhan,0.0
51244775.0,JaneBasiji_Ga,0.0
51434437.0,naderifar,0.0
51483738.0,rostockwahl,0.0
51484630.0,shamidartii,0.0
52425236.0,abornaei,0.0
52444859.0,justchangingun,0.0
52660746.0,Israel,0.0
52787936.0,spoilers2nd,0.0
53341507.0,Roodabeh_,0.0
54301390.0,simonwiesenthal,0.0
50635701.0,freeman010,0.0
54631666.0,sabakhoie,0.0
54700101.0,MaryBanihashemi,0.0
56356173.0,TheGreatCyrusII,0.0
56782682.0,nixonfoundation,0.0
57291646.0,iSegaro,0.0
57730041.0,HarrietSergeant,0.0
58271532.0,persianbanoo,0.0
60066557.0,navidmohebbi,0.0
61047667.0,MetroBoomin,0.0
50998739.0,adoniat,0.0
50516018.0,fereshtehgilaki,0.0
48177630.0,BPUnion,0.0
49127938.0,arixolin,0.0
48187231.0,RaminBIKHODA,0.0
48209591.0,Lady_Verta,0.0
48252327.0,mdubowitz,0.0
48257148.0,pedha,0.0
48534361.0,Raminagha,0.0
48643614.0,LawdanBazargan,0.0
48765219.0,maramezani,0.0
48865797.0,potkazar,0.0
49050185.0,hrkamyar,0.0
49258147.0,arashdre21,0.0
50487904.0,iraneazad1,0.0
49315363.0,MMehran,0.0
49384084.0,MahyarTousi,0.0
49426717.0,shabgahi,0.0
49506513.0,Ardeshirz,0.0
49554665.0,ShahedAlavi,0.0
49557520.0,Askharfeldman,0.0
49592004.0,channeldraw,0.0
50299231.0,irandaratash,0.0
50415433.0,aboozarrrr,0.0
35067843.0,iranbaan,0.0
34686274.0,Dalia4Congress,0.0
63273943.0,YLShyn,0.0
16523905.0,robbystarbuck,0.0
15669672.0,PamelaGeller,0.0
15745368.0,marcorubio,0.0
15912890.0,Ayaan,0.0
15930061.0,HilzFuld,0.0
16102208.0,Local12,0.0
16192197.0,UANI,0.0
16274802.0,m_pourmohsen,0.0
16314859.0,StandWithUs,0.0
16465385.0,NobelPrize,0.0
16671007.0,michaeldickson,0.0
15143478.0,RichardDawkins,0.0
16705767.0,solysolz,0.0
16912915.0,nikahang,0.0
17005368.0,RabbiShmuley,0.0
17061263.0,netanyahu,0.0
17062358.0,krishgm,0.0
17068970.0,dorbar,0.0
17469289.0,nypost,0.0
17783532.0,msaremif,0.0
17814635.0,IsraelinNewYork,0.0
15212187.0,bennyjohnson,0.0
14713427.0,Skasher,0.0
18055418.0,Mehrnoosh,0.0
7587032.0,SkyNews,0.0
788524.0,guardiannews,0.0
790728.0,bbcpersian,0.0
1367531.0,FoxNews,0.0
2172631.0,nimania,0.0
4782551.0,Vahid,0.0
5402612.0,BBCBreaking,0.0
5941722.0,Elnaazmohammadi,0.0
6135642.0,dw_persian,0.0
6890412.0,WorriedEric,0.0
8161232.0,richardbranson,0.0
14600723.0,qorashi,0.0
11744152.0,yashar,0.0
11790882.0,mersen,0.0
12193402.0,shaig,0.0
13218102.0,JohnCornyn,0.0
13382052.0,catalintenita,0.0
14077382.0,JamesCleverly,0.0
14092789.0,griswold,0.0
14216661.0,nationalpost,0.0
14569869.0,Channel4News,0.0
17877490.0,yoavkaufman,0.0
18086120.0,javadch,0.0
34476263.0,Efune,0.0
28299819.0,noatishby,0.0
23446898.0,paulrubens,0.0
25033880.0,AkhoondeMorde,0.0
25073877.0,realDonaldTrump,0.0
25227444.0,melaniejoly,0.0
25508510.0,truthandfiction,0.0
25667195.0,bozorgmehr,0.0
27955781.0,Firouz_Naderi,0.0
28066831.0,sinavaliollah,0.0
28096877.0,DuncanGray,0.0
28428829.0,tsoofbaror,0.0
22495731.0,AlArabiya_Fa,0.0
28492660.0,JachnunEmpire,0.0
29016548.0,GEsfandiari,0.0
30216513.0,BradSherman,0.0
31064165.0,Fxhedgers,0.0
33608041.0,ksorbs,0.0
34209496.0,manototv,0.0
34332516.0,KavehMadani,0.0
34361668.0,mhdiata,0.0
34367582.0,TimRunsHisMouth,0.0
22703645.0,TuckerCarlson,0.0
22434517.0,HillelNeuer,0.0
18213483.0,amnesty,0.0
19338927.0,MorganOrtagus,0.0
18216618.0,Michael_Lipin,0.0
18300931.0,kasey909,0.0
18336608.0,mollah,0.0
18409325.0,SamRasoulpour,0.0
18576537.0,IDF,0.0
18760840.0,hurryupharry,0.0
18809354.0,AviKaner,0.0
19002586.0,Goftaniha,0.0
19017675.0,Nigel_Farage,0.0
19341389.0,IndexCensorship,0.0
21866939.0,itvnews,0.0
19489239.0,Jerusalem_Post,0.0
19636350.0,kayvanabbassi,0.0
19863176.0,RohitKachrooITV,0.0
19899606.0,DVATW,0.0
19919875.0,kambizhosseini,0.0
20668842.0,blondisecret,0.0
20711586.0,GlobalBC,0.0
21439144.0,KTHopkins,0.0
21614316.0,unandu_,0.0
62855930.0,amiretemadi,0.0
65473297.0,King__Mark,0.0
523746267.0,akvanian,0.0
334036057.0,HBrandstaetter,0.0
318492642.0,senateur61,0.0
318653354.0,chelseahartisme,0.0
320191210.0,moviizz,0.0
323444570.0,ARMiranF1,0.0
324919871.0,ASN83,0.0
325629203.0,afromike76,0.0
328106613.0,raviagrawal3,0.0
329600358.0,aliboskabady,0.0
331339782.0,maspersian2,0.0
334161563.0,mamadporii,0.0
313890182.0,caoilfhionnanna,0.0
334581700.0,J_L__Seagull,0.0
336662190.0,KevinVuongMP,0.0
337808606.0,RobertKennedyJr,0.0
338949202.0,HosseiniRouzbeh,0.0
342181234.0,AgnesCallamard,0.0
348732757.0,YossiGoldstein8,0.0
351120282.0,Ostrov_A,0.0
353536835.0,Mpmaziyar,0.0
367154974.0,how_shani,0.0
317177251.0,simonederayeh,0.0
311724429.0,sarahraviani,0.0
372113766.0,GFakhari,0.0
283386225.0,ofirgendelman,0.0
255386398.0,hatefmotahhary,0.0
256221937.0,lukas_hammer,0.0
259772575.0,brjas2OO2,0.0
263357100.0,20RAPcom,0.0
272729455.0,lisa_loo_who,0.0
279032698.0,Siamak_Aram,0.0
279454590.0,AsaadHannaa,0.0
282324916.0,benn50,0.0
282659328.0,NeriaKraus,0.0
292852230.0,AlirezaStewie,0.0
308991012.0,Sarah_Wyss,0.0
292929271.0,charliekirk11,0.0
296021844.0,skamalinia,0.0
296625287.0,MessageFromLen,0.0
299180876.0,MedFacts101,0.0
